1,32486.40039,4,185.6000061,-7.5,-22,120,0
2,32486.40039,9,176,-1,-14,200,0
3,32486.40039,10,169.6000061,-2,-14,200,0
4,32486.40039,9,124.8000031,-7,-14.5,200,0
5,32486.40039,0,252.8000031,-2,-16.5,160,0
6,32486.40039,1,217.6000061,-6.5,-17,160,0
7,32832,0,227.1999969,-16,-27,80,0
8,32832,0,262.3999939,-9,-23.5,80,0
9,32832,0,268.7999878,-11.5,-27,80,0
10,32832,0,224,-21,-31.5,40,0
11,32832,0,192,-15.5,-24,80,0
12,33177.60156,0,144,-12.5,-18.5,160,0
13,33177.60156,2,195.1999969,-11,-19.5,120,0
14,33177.60156,0,265.6000061,-14.5,-28,80,0
15,33177.60156,2,281.6000061,-10.5,-26,80,0
16,33523.19922,0,281.6000061,-13,-28,80,0
17,33523.19922,1,284.7999878,-13.5,-28.5,40,0
18,33523.19922,0,249.6000061,-4,-15.5,200,0
19,33868.80078,0,230.3999939,-2,-12,240,0
20,33868.80078,0,140.8000031,-3.5,-9,320,0
21,33868.80078,0,105.5999985,-4,-8,320,0
22,33868.80078,4,115.1999969,-2.5,-8.5,320,0
23,34214.39844,2,320,1,-18,160,0
24,34214.39844,0,217.6000061,-15.5,-24,80,0
25,34214.39844,3,121.5999985,-16,-22,120,0
26,34560,0,307.2000122,-13,-27.5,80,0
27,34560,0,326.3999939,2,-15.5,200,0
28,34905.60156,0,310.3999939,2,-13,240,0
29,34905.60156,3,198.3999939,-2,-12.5,240,0
30,34905.60156,2,204.8000031,-1.5,-9,320,0
31,35251.19922,0,265.6000061,-7.5,-17.5,160,0
32,35251.19922,0,348.7999878,-8,-26,80,0
33,35251.19922,0,268.7999878,-5,-15,200,0
34,35596.80078,0,329.6000061,-6.5,-21,120,0
35,35596.80078,0,307.2000122,-15.5,-27.5,80,0
36,35942.39844,3,192,-14.5,-23.5,80,0
37,35942.39844,0,352,-13,-28.5,40,0
38,35942.39844,0,320,-5,-17.5,160,0
39,36288,0,320,-6.5,-18.5,160,0
40,36288,0,336,-11,-24,80,0
41,36633.60156,0,364.7999878,-11.5,-27,80,0
42,36633.60156,0,355.2000122,-6,-20.5,120,0
43,36979.19922,0,284.7999878,-3.5,-13.5,200,0
44,36979.19922,0,307.2000122,-0.5,-11.5,240,0
45,36979.19922,0,342.3999939,3.5,-9.5,280,0
46,37324.80078,0,246.3999939,5.5,-2.5,520,0
47,37324.80078,4,115.1999969,4,-0.5,600,0
48,37670.39844,6,60.79999924,1,-1,560,0
49,37670.39844,4,86.40000153,2,-1,560,0
50,38016,0,147.1999969,2.5,-1.5,560,0
51,38016,0,243.1999969,7,0,600,0
52,38361.60156,0,275.2000122,6,-2,520,0
53,38361.60156,0,377.6000061,10.5,-2.5,520,0
54,38707.19922,0,329.6000061,9,-1,560,0
55,38707.19922,0,192,1.5,-3.5,480,0
56,39052.80078,0,297.6000061,-1,-9,320,0
57,39052.80078,0,332.7999878,1,-8,320,0
58,39398.39844,0,396.7999878,4.5,-7.5,360,0
59,39398.39844,0,371.2000122,5.5,-5,440,0
60,39398.39844,0,281.6000061,5,-2,520,0
61,39744,0,304,3,-4.5,440,0
62,39744,3,211.1999969,-2.5,-9,320,0
63,40089.60156,11,188.8000031,-3,-8.5,320,0
64,40089.60156,0,368,-4.5,-13,240,0
65,40435.19922,0,489.6000061,-3,-19.5,120,0
66,40435.19922,0,467.2000122,-5,-18.5,160,0
67,40780.80078,1,470.3999939,-3,-16.5,160,0
68,40780.80078,1,483.2000122,-4.5,-18.5,160,0
69,41126.39844,0,486.3999939,4,-10.5,280,0
70,41126.39844,0,284.7999878,5,-1,560,0
71,41472,0,441.6000061,9,-2,520,0
72,41472,0,432,11,0.5,600,0
73,41817.60156,0,480,9.5,-3.5,440,0
74,41817.60156,4,224,6.5,0.5,640,0
75,42163.19922,13,195.1999969,6.5,1.5,680,0
76,42163.19922,0,243.1999969,5,0.5,640,0
77,42508.80078,0,291.2000122,6.5,1,640,0
78,42508.80078,17,198.3999939,6,1,640,0
79,42854.39844,8,300.7999878,9,0.5,640,0
80,42854.39844,0,403.2000122,7,-1.5,560,0
81,43200,0,432,6.5,-3,480,0
82,43545.60156,0,524.7999878,12.5,-3,480,0
83,43545.60156,2,483.2000122,11.5,-0.5,600,0
84,43891.19922,0,406.3999939,6.5,-2,520,0
85,43891.19922,0,438.3999939,4,-5.5,400,0
86,44236.80078,0,489.6000061,3.5,-8,320,0
87,44236.80078,0,524.7999878,8.5,-5.5,400,0
88,44582.39844,0,521.5999756,13,-1,520,0
89,44582.39844,12,358.3999939,17.5,5.5,880,0
90,44928,0,496,17,4,760,0
91,44928,0,563.2000122,18.5,-1.5,480,0
92,45273.60156,9,358.3999939,20,7,1000,0
93,45273.60156,9,432,17,-5.5,400,0
94,45619.19922,0,412.7999878,2,-7.5,360,0
95,45619.19922,10,294.3999939,1.5,-7,360,0
96,45964.80078,0,544,-1.5,-16,160,0
97,45964.80078,0,499.2000122,-1,-13,240,0
98,46310.39844,3,140.8000031,-2,-5.5,400,0
99,46310.39844,6,297.6000061,1,-7,360,0
100,46656,0,412.7999878,4,-4.5,440,0
101,46656,0,576,7.5,-8.5,320,0
102,47001.60156,0,544,16,1.5,600,0
103,47001.60156,0,528,16.5,3,680,0
104,47001.60156,0,569.5999756,17,0.5,560,0
105,47347.19922,9,320,16.5,6.5,960,0
106,47347.19922,23,233.6000061,18,11,1320,0
107,47692.80078,10,339.2000122,15.5,4.5,840,0
108,47692.80078,0,553.5999756,17,0.5,600,0
109,48038.39844,0,384,16.5,6,920,0
110,48038.39844,0,419.2000122,11.5,0,600,0
111,48384,0,486.3999939,12,-3,480,0
112,48384,0,473.6000061,15.5,1,640,0
113,48729.60156,0,496,19,2.5,720,0
114,48729.60156,0,476.7999878,21.5,6,880,0
115,49075.19922,0,396.7999878,20,8.5,1120,0
116,49075.19922,0,320,17,8.5,1120,0
117,49420.80078,0,499.2000122,16,0,600,0
118,49420.80078,0,467.2000122,14.5,0.5,640,0
119,49420.80078,0,419.2000122,17.5,5.5,920,0
120,49766.39844,0,499.2000122,21,4.5,760,0
121,49766.39844,0,512,22,4.5,760,0
122,50112,0,512,24,6,840,0
123,50112,0,512,26.5,8.5,960,0
124,50457.60156,10,339.2000122,28,13,1480,0
125,50457.60156,42,294.3999939,26.5,14.5,1640,0
126,50457.60156,24,304,19,7.5,1040,0
127,50803.19922,10,355.2000122,19,4.5,840,0
128,50803.19922,5,342.3999939,22.5,8,1080,0
129,51148.80078,0,428.7999878,25,11.5,1360,0
130,51148.80078,0,396.7999878,27,14.5,1640,0
131,51148.80078,0,361.6000061,27,16,1800,0
132,51494.39844,3,281.6000061,27.5,16,1800,0
133,51494.39844,3,201.6000061,24,16.5,1880,0
134,51494.39844,2,294.3999939,23.5,15.5,1760,0
135,51840,2,384,24.5,13.5,1560,0
136,51840,3,326.3999939,26.5,13,1480,0
137,52185.60156,10,294.3999939,27.5,15.5,1760,0
138,52185.60156,8,304,26,14,1600,0
139,52185.60156,3,316.7999878,27,14,1600,0
140,52531.19922,10,300.7999878,26,14,1600,0
141,52531.19922,13,329.6000061,19,6.5,960,0
142,52531.19922,14,128,14,10,1240,0
143,52531.19922,2,211.1999969,15,10,1240,0
144,52876.80078,0,233.6000061,17,11.5,1360,0
145,52876.80078,0,256,18.5,12.5,1440,0
146,52876.80078,3,160,19,14,1600,0
147,53222.39844,1,313.6000061,22,14.5,1640,0
148,53222.39844,0,435.2000122,24,12.5,1440,0
149,53222.39844,5,208,22.5,16,1800,0
150,53222.39844,0,441.6000061,24.5,13,1480,0
151,53568,0,364.7999878,22,13.5,1560,0
152,53568,0,531.2000122,22,6.5,960,0
153,53568,0,505.6000061,22,8.5,1120,0
154,53568,5,336,19.5,9,1160,0
155,53568,0,489.6000061,21,8.5,1120,0
156,53913.60156,0,531.2000122,23,7.5,1040,0
157,53913.60156,0,425.6000061,22,12,1400,0
158,53913.60156,14,300.7999878,25,15.5,1760,0
159,53913.60156,0,508.7999878,25,11,1320,0
160,53913.60156,4,294.3999939,23.5,14.5,1640,0
161,53913.60156,0,534.4000244,24,8.5,1120,0
162,53913.60156,0,534.4000244,25.5,9.5,1200,0.596944
163,54259.19922,4,380.7999878,25.5,11,1320,2.284772367
164,54259.19922,0,547.2000122,26,8,1080,4.951247943
165,54259.19922,0,460.7999878,26,13.5,1560,8.586661398
166,54259.19922,83,256,23.5,15.5,1760,12.85653418
167,54259.19922,0,489.6000061,22.5,9.5,1200,18.51280625
168,54259.19922,0,451.2000122,23.5,12,1400,25.26391428
169,54259.19922,3,300.7999878,22,12.5,1440,32.16242383
170,54259.19922,0,502.3999939,22,8.5,1120,41.31949232
171,54259.19922,0,451.2000122,24,12.5,1440,51.40125831
172,54259.19922,0,524.7999878,25,9,1160,62.39846601
173,54259.19922,0,508.7999878,24.5,9.5,1200,74.01156178
174,54259.19922,0,512,26.5,10.5,1280,85.59946871
175,54259.19922,0,496,29,13,1480,95.86672372
176,54259.19922,0,364.7999878,27.5,17.5,2000,107.0721919
177,54259.19922,13,320,24.5,12.5,1440,118.6702723
178,54259.19922,0,403.2000122,27.5,16,1800,133.3642256
179,54259.19922,0,380.7999878,29,18,2080,150.4375045
180,54259.19922,0,342.3999939,28,18.5,2120,168.3925479
181,54259.19922,0,355.2000122,23.5,14,1600,189.9673146
182,53913.60156,0,428.7999878,24,12,1400,212.5124763
183,53913.60156,0,374.3999939,24.5,14.5,1640,233.5382549
184,53913.60156,0,416,30.5,18,2080,252.6872611
185,53913.60156,0,492.7999878,33.5,16,1800,272.8721479
186,53913.60156,0,377.6000061,33,21.5,2560,296.1231521
187,53913.60156,0,361.6000061,30.5,20,2320,321.5771194
188,53913.60156,33,316.7999878,28.5,16,1800,347.3747487
189,53568,0,457.6000061,28,14,1600,373.2029864
190,53568,0,403.2000122,29,17,1920,398.1532126
191,53568,25,246.3999939,27,18,2080,428.7356816
192,53568,9,275.2000122,26,16,1800,455.0708394
193,53568,0,467.2000122,28.5,14,1600,486.0112472
194,53222.39844,8,355.2000122,30,15,1720,516.5598771
195,53222.39844,0,412.7999878,29,17,1920,552.0175087
196,53222.39844,13,275.2000122,30,19.5,2280,558.959241
197,53222.39844,25,294.3999939,30.5,19,2200,573.6950828
198,52876.80078,0,342.3999939,32,22,2640,591.8238629
199,52876.80078,65,304,30.5,18.5,2120,609.4472818
200,52876.80078,0,342.3999939,29,19.5,2280,618.8337804
201,52876.80078,0,355.2000122,29.5,19.5,2280,629.6018346
202,52531.19922,0,345.6000061,29.5,20,2320,640.6351784
203,52531.19922,0,419.2000122,29,17,1920,652.1358996
204,52531.19922,0,422.3999939,28.5,16.5,1880,670.4144244
205,52185.60156,0,454.3999939,29,15.5,1760,689.9551459
206,52185.60156,0,422.3999939,30.5,18,2080,704.3826796
207,52185.60156,0,419.2000122,31.5,19,2200,712.7062847
208,51840,0,361.6000061,29.5,19.5,2280,724.7709875
209,51840,0,435.2000122,27.5,15,1720,739.8949704
210,51840,0,432,27.5,15,1720,755.7619529
211,51494.39844,5,339.2000122,27,13.5,1560,769.2097249
212,51494.39844,0,467.2000122,28,13.5,1560,782.7282774
213,51494.39844,0,451.2000122,31,16.5,1880,782.7282774
